Ewe,fmin,fmax,Initial_R0,Initial_R1,Initial_fs1,Initial_n1,Initial_R2,Initial_fs2,Initial_n2,Initial_Rpore,Initial_W,R0_bound_min,R1_bound_min,fs1_bound_min,n1_bound_min,R2_bound_min,fs2_bound_min,n2_bound_min,Rpore_bound_min,W_bound_min,R0_bound_max,R1_bound_max,fs1_bound_max,n1_bound_max,R2_bound_max,fs2_bound_max,n2_bound_max,Rpore_bound_max,W_bound_max,Fit_R0,Fit_R1,Fit_fs1,Fit_n1,Fit_R2,Fit_fs2,Fit_n2,Fit_Rpore,Fit_W,Residual
1.1005918,4,1000000.0,11.506749537630366,8.073194112504993,6.793154406759202,1.2508202960670345,6755.130302941006,0.10000015207115592,1.000061791368677,349.1686434352104,7.9722368576281255,5.652984319381508,1.3510479996166131,5.2852661522231354,0.7195538251833148,19.668436065627667,0.1,0.6477639022373366,0.3632210363109373,0.1,15.455183064015413,8.07319411250614,3349208.780421056,1.2508202960670347,2737896759.83475,4731.161685325364,1.0703372626585044,349.16864343529966,7.972236857628126,11.48770264838677,8.073194112389602,6.635286710045011,1.2508202959166348,7243.229396827488,0.10663844555487813,1.007699721345787,349.16864343501874,7.972236857628107,0.9978696838593488
1.1205972,4,1000000.0,11.48770264838677,8.073194112389602,6.635286710045011,1.2508202959166348,7243.229396827488,0.10663844555487813,1.007699721345787,349.16864343501874,7.972236857628107,5.652984319381508,1.3510479996166131,5.2852661522231354,0.7195538251833148,19.668436065627667,0.1,0.6477639022373366,0.3632210363109373,0.1,15.455183064015413,8.07319411250614,3349208.780421056,1.2508202960670347,2737896759.83475,4731.161685325364,1.0703372626585044,349.16864343529966,7.972236857628126,11.45718183686701,8.073194112495894,6.550775244774428,1.2508202959928771,7843.684841665441,0.10905702154599807,1.0131817417367268,349.1686434351143,7.972236857628115,0.9980239112516506
1.1406049,4,1000000.0,11.45718183686701,8.073194112495894,6.550775244774428,1.2508202959928771,7843.684841665441,0.10905702154599807,1.0131817417367268,349.1686434351143,7.972236857628115,5.652984319381508,1.3510479996166131,5.2852661522231354,0.7195538251833148,19.668436065627667,0.1,0.6477639022373366,0.3632210363109373,0.1,15.455183064015413,8.07319411250614,3349208.780421056,1.2508202960670347,2737896759.83475,4731.161685325364,1.0703372626585044,349.16864343529966,7.972236857628126,11.433249216034124,8.073194112173857,6.557426165109095,1.2508202960417656,8703.429558577753,0.105860928231022,1.0166931062718796,349.1686434274062,7.972236857521138,0.9981646363493979
1.1606146,4,1000000.0,11.433249216034124,8.073194112173857,6.557426165109095,1.2508202960417656,8703.429558577753,0.105860928231022,1.0166931062718796,349.1686434274062,7.972236857521138,5.652984319381508,1.3510479996166131,5.2852661522231354,0.7195538251833148,19.668436065627667,0.1,0.6477639022373366,0.3632210363109373,0.1,15.455183064015413,8.07319411250614,3349208.780421056,1.2508202960670347,2737896759.83475,4731.161685325364,1.0703372626585044,349.16864343529966,7.972236857628126,11.403727239696506,8.073194112505421,6.515035376260796,1.2508202960670345,9764.59614519887,0.10000000000004697,1.0194032606375678,349.168643434836,7.9722368576281255,0.9982741972426826
1.1805915,4,1000000.0,11.403727239696506,8.073194112505421,6.515035376260796,1.2508202960670345,9764.59614519887,0.10000000000004697,1.0194032606375678,349.168643434836,7.9722368576281255,5.652984319381508,1.3510479996166131,5.2852661522231354,0.7195538251833148,19.668436065627667,0.1,0.6477639022373366,0.3632210363109373,0.1,15.455183064015413,8.07319411250614,3349208.780421056,1.2508202960670347,2737896759.83475,4731.161685325364,1.0703372626585044,349.16864343529966,7.972236857628126,11.385654111087172,8.073194112506119,6.519765066601545,1.2508202960670345,10234.268853519157,0.1000000000005914,1.0214698712449717,349.16864343508854,7.9722368576281255,0.9983353309932581
1.2005843,4,1000000.0,11.385654111087172,8.073194112506119,6.519765066601545,1.2508202960670345,10234.268853519157,0.1000000000005914,1.0214698712449717,349.16864343508854,7.9722368576281255,5.652984319381508,1.3510479996166131,5.2852661522231354,0.7195538251833148,19.668436065627667,0.1,0.6477639022373366,0.3632210363109373,0.1,15.455183064015413,8.07319411250614,3349208.780421056,1.2508202960670347,2737896759.83475,4731.161685325364,1.0703372626585044,349.16864343529966,7.972236857628126,11.361742913290234,8.073194112506139,6.57104377337873,1.2508202960670345,10539.281444124408,0.10000000000025719,1.0222376404763094,349.1686434352992,7.9722368576281255,0.9983777504475573
1.220588,4,1000000.0,11.361742913290234,8.073194112506139,6.57104377337873,1.2508202960670345,10539.281444124408,0.10000000000025719,1.0222376404763094,349.1686434352992,7.9722368576281255,5.652984319381508,1.3510479996166131,5.2852661522231354,0.7195538251833148,19.668436065627667,0.1,0.6477639022373366,0.3632210363109373,0.1,15.455183064015413,8.07319411250614,3349208.780421056,1.2508202960670347,2737896759.83475,4731.161685325364,1.0703372626585044,349.16864343529966,7.972236857628126,11.353025232530209,8.073194112482327,6.588578205447163,1.2508202960670345,11088.48687302529,0.10000392572384863,1.024644936762657,349.1686434262195,7.972236857628094,0.9984040532249066
1.2405814,4,1000000.0,11.353025232530209,8.073194112482327,6.588578205447163,1.2508202960670345,11088.48687302529,0.10000392572384863,1.024644936762657,349.1686434262195,7.972236857628094,5.652984319381508,1.3510479996166131,5.2852661522231354,0.7195538251833148,19.668436065627667,0.1,0.6477639022373366,0.3632210363109373,0.1,15.455183064015413,8.07319411250614,3349208.780421056,1.2508202960670347,2737896759.83475,4731.161685325364,1.0703372626585044,349.16864343529966,7.972236857628126,11.33999094742334,8.07319411250552,6.6083670962951535,1.2508202960670345,11484.221783597588,0.1000000000029562,1.025853832853685,349.16864343260386,7.9722368576281255,0.998394610581345
1.2605675,4,1000000.0,11.33999094742334,8.07319411250552,6.6083670962951535,1.2508202960670345,11484.221783597588,0.1000000000029562,1.025853832853685,349.16864343260386,7.9722368576281255,5.652984319381508,1.3510479996166131,5.2852661522231354,0.7195538251833148,19.668436065627667,0.1,0.6477639022373366,0.3632210363109373,0.1,15.455183064015413,8.07319411250614,3349208.780421056,1.2508202960670347,2737896759.83475,4731.161685325364,1.0703372626585044,349.16864343529966,7.972236857628126,11.337423904606357,8.073194112501769,6.653576719012494,1.2508202960670345,11776.388797233116,0.10000000000088674,1.0268193127257488,349.1686434324762,7.9722368576281255,0.9983752779795724
1.2805693,4,1000000.0,11.337423904606357,8.073194112501769,6.653576719012494,1.2508202960670345,11776.388797233116,0.10000000000088674,1.0268193127257488,349.1686434324762,7.9722368576281255,5.652984319381508,1.3510479996166131,5.2852661522231354,0.7195538251833148,19.668436065627667,0.1,0.6477639022373366,0.3632210363109373,0.1,15.455183064015413,8.07319411250614,3349208.780421056,1.2508202960670347,2737896759.83475,4731.161685325364,1.0703372626585044,349.16864343529966,7.972236857628126,11.319290319677702,8.073194112506137,6.6719359531358045,1.2508202960670345,11839.301415347632,0.10000000100822186,1.0267183584576967,349.16864343529153,7.9722368576281255,0.9983888599606688
1.3005332,4,1000000.0,11.319290319677702,8.073194112506137,6.6719359531358045,1.2508202960670345,11839.301415347632,0.10000000100822186,1.0267183584576967,349.16864343529153,7.9722368576281255,5.652984319381508,1.3510479996166131,5.2852661522231354,0.7195538251833148,19.668436065627667,0.1,0.6477639022373366,0.3632210363109373,0.1,15.455183064015413,8.07319411250614,3349208.780421056,1.2508202960670347,2737896759.83475,4731.161685325364,1.0703372626585044,349.16864343529966,7.972236857628126,11.320788881378487,8.073194112505554,6.691436525593558,1.2508202960670345,11740.432048227229,0.10000000002005681,1.0256385362206226,349.1686434352981,7.9722368576281255,0.9983812842718869
1.3205297,4,1000000.0,11.320788881378487,8.073194112505554,6.691436525593558,1.2508202960670345,11740.432048227229,0.10000000002005681,1.0256385362206226,349.1686434352981,7.9722368576281255,5.652984319381508,1.3510479996166131,5.2852661522231354,0.7195538251833148,19.668436065627667,0.1,0.6477639022373366,0.3632210363109373,0.1,15.455183064015413,8.07319411250614,3349208.780421056,1.2508202960670347,2737896759.83475,4731.161685325364,1.0703372626585044,349.16864343529966,7.972236857628126,11.32671285250842,8.073081913232738,6.687842229970727,1.250820296066984,11584.4190462038,0.10000000005903377,1.024594833791776,349.168643434866,7.972236857627643,0.9984408529419134
1.340535,4,1000000.0,11.32671285250842,8.073081913232738,6.687842229970727,1.250820296066984,11584.4190462038,0.10000000005903377,1.024594833791776,349.168643434866,7.972236857627643,5.652984319381508,1.3510479996166131,5.2852661522231354,0.7195538251833148,19.668436065627667,0.1,0.6477639022373366,0.3632210363109373,0.1,15.455183064015413,8.07319411250614,3349208.780421056,1.2508202960670347,2737896759.83475,4731.161685325364,1.0703372626585044,349.16864343529966,7.972236857628126,11.326932257729366,8.073194112100076,6.745273711722131,1.2508202960670345,11216.989366278436,0.10000000000000048,1.0200476548785355,349.1686434352996,7.9722368576281255,0.9984993418433344
1.3605319,4,1000000.0,11.326932257729366,8.073194112100076,6.745273711722131,1.2508202960670345,11216.989366278436,0.10000000000000048,1.0200476548785355,349.1686434352996,7.9722368576281255,5.652984319381508,1.3510479996166131,5.2852661522231354,0.7195538251833148,19.668436065627667,0.1,0.6477639022373366,0.3632210363109373,0.1,15.455183064015413,8.07319411250614,3349208.780421056,1.2508202960670347,2737896759.83475,4731.161685325364,1.0703372626585044,349.16864343529966,7.972236857628126,11.292129047707691,8.073194111950482,6.926101654375636,1.2508202960670345,10591.456502362422,0.10000000000000062,1.011450315021449,349.1686434352996,7.9722368576281255,0.9985205237254053
1.3805331,4,1000000.0,11.292129047707691,8.073194111950482,6.926101654375636,1.2508202960670345,10591.456502362422,0.10000000000000062,1.011450315021449,349.1686434352996,7.9722368576281255,5.652984319381508,1.3510479996166131,5.2852661522231354,0.7195538251833148,19.668436065627667,0.1,0.6477639022373366,0.3632210363109373,0.1,15.455183064015413,8.07319411250614,3349208.780421056,1.2508202960670347,2737896759.83475,4731.161685325364,1.0703372626585044,349.16864343529966,7.972236857628126,11.303736040155208,8.073163491483855,7.138645319773589,1.2508202960670345,9723.48942196418,0.10000155466083198,0.9984083729077206,349.1685854713158,7.9722368576281255,0.9986863495243091
1.400548,4,1000000.0,11.303736040155208,8.073163491483855,7.138645319773589,1.2508202960670345,9723.48942196418,0.10000155466083198,0.9984083729077206,349.1685854713158,7.9722368576281255,5.652984319381508,1.3510479996166131,5.2852661522231354,0.7195538251833148,19.668436065627667,0.1,0.6477639022373366,0.3632210363109373,0.1,15.455183064015413,8.07319411250614,3349208.780421056,1.2508202960670347,2737896759.83475,4731.161685325364,1.0703372626585044,349.16864343529966,7.972236857628126,11.280946455737512,8.073193882460645,7.389854136713842,1.2508202960670345,8518.454655293692,0.10000000024362597,0.9795246793665172,349.16541979728845,7.9722368576281255,0.9988027049999115
1.4205309,4,1000000.0,11.280946455737512,8.073193882460645,7.389854136713842,1.2508202960670345,8518.454655293692,0.10000000024362597,0.9795246793665172,349.16541979728845,7.9722368576281255,5.652984319381508,1.3510479996166131,5.2852661522231354,0.7195538251833148,19.668436065627667,0.1,0.6477639022373366,0.3632210363109373,0.1,15.455183064015413,8.07319411250614,3349208.780421056,1.2508202960670347,2737896759.83475,4731.161685325364,1.0703372626585044,349.16864343529966,7.972236857628126,11.277769136744853,8.073192563656768,7.6045810089306745,1.2508202960670345,7393.130155002795,0.10000000000001077,0.9607627827546038,349.16855371319616,7.9722368576281255,0.9988320707538318
1.4405594,4,1000000.0,11.277769136744853,8.073192563656768,7.6045810089306745,1.2508202960670345,7393.130155002795,0.10000000000001077,0.9607627827546038,349.16855371319616,7.9722368576281255,5.652984319381508,1.3510479996166131,5.2852661522231354,0.7195538251833148,19.668436065627667,0.1,0.6477639022373366,0.3632210363109373,0.1,15.455183064015413,8.07319411250614,3349208.780421056,1.2508202960670347,2737896759.83475,4731.161685325364,1.0703372626585044,349.16864343529966,7.972236857628126,11.264059042130187,8.07319391382644,7.725291269552654,1.2508202960670345,6671.882240639299,0.10000000000000002,0.9491557167747264,349.16846692487167,7.9722368576281255,0.9987865308497845
1.4605199,4,1000000.0,11.264059042130187,8.07319391382644,7.725291269552654,1.2508202960670345,6671.882240639299,0.10000000000000002,0.9491557167747264,349.16846692487167,7.9722368576281255,5.652984319381508,1.3510479996166131,5.2852661522231354,0.7195538251833148,19.668436065627667,0.1,0.6477639022373366,0.3632210363109373,0.1,15.455183064015413,8.07319411250614,3349208.780421056,1.2508202960670347,2737896759.83475,4731.161685325364,1.0703372626585044,349.16864343529966,7.972236857628126,11.27578595578572,8.073194111901797,7.818251233064601,1.2508202960670345,6306.123704368985,0.10000000000028772,0.9442427885196163,349.1686434349794,7.972236857623121,0.9987579359474072
