Ewe,fmin,fmax,Initial_R0,Initial_R1,Initial_fs1,Initial_n1,Initial_R2,Initial_fs2,Initial_n2,R0_bound_min,R1_bound_min,fs1_bound_min,n1_bound_min,R2_bound_min,fs2_bound_min,n2_bound_min,R0_bound_max,R1_bound_max,fs1_bound_max,n1_bound_max,R2_bound_max,fs2_bound_max,n2_bound_max,Fit_R0,Fit_R1,Fit_fs1,Fit_n1,Fit_R2,Fit_fs2,Fit_n2,Residual
0.60037506,4,1000000.0,11.504346362791518,4.453396746069484,47.06384311364975,1.11621215855617,7956.711140713751,1.4007932965015333,0.9124737836676587,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,11.417942992596473,4.453396750467977,53.13758364190054,1.11621215855617,5389.3176314130105,1.9322285837554667,0.9044042068942976,0.9999816286529883
0.6203712,4,1000000.0,11.417942992596473,4.453396750467977,53.13758364190054,1.11621215855617,5389.3176314130105,1.9322285837554667,0.9044042068942976,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,11.301984281499214,4.453396743927831,59.76971111114121,1.11621215855617,3558.5913556755577,2.7271141152159477,0.894074475862735,0.9999691901002572
0.64037704,4,1000000.0,11.301984281499214,4.453396743927831,59.76971111114121,1.11621215855617,3558.5913556755577,2.7271141152159477,0.894074475862735,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,11.221301575682949,4.453396726533713,66.52935293428342,1.116212158506108,2307.5635878340495,3.9121982857433824,0.8812564704948894,0.9999538863411994
0.6603932,4,1000000.0,11.221301575682949,4.453396726533713,66.52935293428342,1.116212158506108,2307.5635878340495,3.9121982857433824,0.8812564704948894,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,11.054433597844996,4.453396750323361,69.8689299451817,1.11621215855617,1409.4191460744787,5.927459293534932,0.8645239940342199,0.9998701989501438
0.6803979,4,1000000.0,11.054433597844996,4.453396750323361,69.8689299451817,1.11621215855617,1409.4191460744787,5.927459293534932,0.8645239940342199,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,10.621365051159867,4.453396750334346,79.67685847441565,1.11621215855617,903.5058798993018,7.880494261772785,0.8282687463672067,0.9991408677680012
0.70040053,4,1000000.0,10.621365051159867,4.453396750334346,79.67685847441565,1.11621215855617,903.5058798993018,7.880494261772785,0.8282687463672067,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,9.896080128326412,4.453396750439979,105.5604199984327,1.11621215855617,790.6304281533407,5.599125965936406,0.7452222379027977,0.9964942529898376
0.72042006,4,1000000.0,9.896080128326412,4.453396750439979,105.5604199984327,1.11621215855617,790.6304281533407,5.599125965936406,0.7452222379027977,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,10.088353285118798,4.453396750465638,176.9504557280119,1.1162121585561686,1454.9301141831108,0.9727505005703457,0.6604619657942286,0.9933107076989625
0.74042666,4,1000000.0,10.088353285118798,4.453396750465638,176.9504557280119,1.1162121585561686,1454.9301141831108,0.9727505005703457,0.6604619657942286,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,11.095389186852904,4.453396750421834,361.56362537422916,1.11621215855617,1957.963077621799,0.3777493573210524,0.6644942042030376,0.9888107597444693
0.76042944,4,1000000.0,11.095389186852904,4.453396750421834,361.56362537422916,1.11621215855617,1957.963077621799,0.3777493573210524,0.6644942042030376,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,12.110011970620738,4.453396750468202,709.1859828102657,1.11621215855617,1924.0217192705172,0.3777493573210514,0.7283979442612941,0.9841870065486039
0.7803802,4,1000000.0,12.110011970620738,4.453396750468202,709.1859828102657,1.11621215855617,1924.0217192705172,0.3777493573210514,0.7283979442612941,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,12.42029403757257,4.453396750467485,1034.6725414848584,1.11621215855617,2071.8166282555053,0.3777493573210514,0.8058783311436668,0.9858050643073645
0.8004218,4,1000000.0,12.42029403757257,4.453396750467485,1034.6725414848584,1.11621215855617,2071.8166282555053,0.3777493573210514,0.8058783311436668,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,12.061240707729132,4.453396750467795,1320.0937637227983,1.11621215855617,1915.8846833166542,0.3777493573210514,0.8424763689560479,0.9917902889388234
0.8204076,4,1000000.0,12.061240707729132,4.453396750467795,1320.0937637227983,1.11621215855617,1915.8846833166542,0.3777493573210514,0.8424763689560479,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,11.79806493371746,4.453396750468202,1523.3137913049034,1.074788483635555,2038.2399260099542,0.3777493573210514,0.9053074870764573,0.9960275638507776
0.8404052,4,1000000.0,11.79806493371746,4.453396750468202,1523.3137913049034,1.074788483635555,2038.2399260099542,0.3777493573210514,0.9053074870764573,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,11.467711535415743,4.453396750468202,1768.7737417500168,0.922865622053838,2056.8655347077797,0.3777493573210514,0.950131247583086,0.998355404427202
0.8603505,4,1000000.0,11.467711535415743,4.453396750468202,1768.7737417500168,0.922865622053838,2056.8655347077797,0.3777493573210514,0.950131247583086,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,11.194703035064975,4.453396750468202,1898.2644660591307,0.7754687365366101,1997.1914049130658,0.3777493573211224,0.9809271655223438,0.9993262362453058
0.8803832,4,1000000.0,11.194703035064975,4.453396750468202,1898.2644660591307,0.7754687365366101,1997.1914049130658,0.3777493573211224,0.9809271655223438,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,11.017352827895369,4.453396750468202,1811.4163608737438,0.6791546600487398,1907.0267211057867,0.37774935732105497,1.0037581342167068,0.9996604251828972
0.90036917,4,1000000.0,11.017352827895369,4.453396750468202,1811.4163608737438,0.6791546600487398,1907.0267211057867,0.37774935732105497,1.0037581342167068,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,11.001969015703123,3.8614734925077427,2084.8900367867777,0.6791546600483346,1709.0509010511928,0.3777493573218251,1.0059347359435264,0.9996411495584904
0.920392,4,1000000.0,11.001969015703123,3.8614734925077427,2084.8900367867777,0.6791546600483346,1709.0509010511928,0.3777493573218251,1.0059347359435264,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,10.986054448726522,3.2867199642185523,2632.778285157596,0.6791546600483346,1521.0863940628535,0.37774935732106835,1.001432267419151,0.9996267128605875
0.94032025,4,1000000.0,10.986054448726522,3.2867199642185523,2632.778285157596,0.6791546600483346,1521.0863940628535,0.37774935732106835,1.001432267419151,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,10.962991241950325,2.8309301301826575,3473.9868413698305,0.6791546600483346,1387.9897085416771,0.3777493573210514,0.9967411981394878,0.9996292801414017
0.96035093,4,1000000.0,10.962991241950325,2.8309301301826575,3473.9868413698305,0.6791546600483346,1387.9897085416771,0.3777493573210514,0.9967411981394878,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,10.925562397221587,2.448684106443803,4929.880640839539,0.6791546600483346,1306.0453409256518,0.3777493573210514,0.9923233476830879,0.9996475706395239
0.98035556,4,1000000.0,10.925562397221587,2.448684106443803,4929.880640839539,0.6791546600483346,1306.0453409256518,0.3777493573210514,0.9923233476830879,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,10.883166141714629,2.153233857183369,7343.40482934988,0.6791546600483346,1275.4592464052391,0.3777493573210514,0.9881611949663422,0.99967893722677
1.0005854,4,1000000.0,10.883166141714629,2.153233857183369,7343.40482934988,0.6791546600483346,1275.4592464052391,0.3777493573210514,0.9881611949663422,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,10.819356118412287,1.935035820013524,11649.223806777509,0.6791546600483346,1299.8181754532263,0.3777493573210514,0.9850339748550195,0.9997138566176069
1.0205592,4,1000000.0,10.819356118412287,1.935035820013524,11649.223806777509,0.6791546600483346,1299.8181754532263,0.3777493573210514,0.9850339748550195,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,10.75695599208529,1.795120170815518,17081.111660801183,0.6791546600483346,1382.5783663285556,0.3777493573210514,0.9841292335677753,0.9997606340195931
1.0406123,4,1000000.0,10.75695599208529,1.795120170815518,17081.111660801183,0.6791546600483346,1382.5783663285556,0.3777493573210514,0.9841292335677753,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,10.708642327315971,1.7117273834616493,23318.814074935828,0.6791546600483346,1518.6828609631423,0.3777493573210514,0.9851176513751626,0.9997955166706617
1.0606139,4,1000000.0,10.708642327315971,1.7117273834616493,23318.814074935828,0.6791546600483346,1518.6828609631423,0.3777493573210514,0.9851176513751626,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,10.66917108000409,1.655125576751017,29314.52786216339,0.6791546600483346,1686.987542896433,0.3777493573210514,0.9865790957883387,0.999823384123585
1.0806283,4,1000000.0,10.66917108000409,1.655125576751017,29314.52786216339,0.6791546600483346,1686.987542896433,0.3777493573210514,0.9865790957883387,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,10.638878181119056,1.6092252368486617,34289.62506257534,0.6791546600483346,1871.2092993228687,0.3777493573210514,0.9884121686171581,0.9998437367195433
1.1005918,4,1000000.0,10.638878181119056,1.6092252368486617,34289.62506257534,0.6791546600483346,1871.2092993228687,0.3777493573210514,0.9884121686171581,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,10.619175152847799,1.5607760310265348,39705.467117874476,0.6791546600483346,2038.6490972812967,0.3777493573210514,0.9898007158935266,0.9998552266216683
1.1205972,4,1000000.0,10.619175152847799,1.5607760310265348,39705.467117874476,0.6791546600483346,2038.6490972812967,0.3777493573210514,0.9898007158935266,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,10.592643717588048,1.5152274686609135,44906.060352641805,0.6791546600483346,2181.572945442353,0.3777493573210514,0.9907488885277141,0.9998571199680594
1.1406049,4,1000000.0,10.592643717588048,1.5152274686609135,44906.060352641805,0.6791546600483346,2181.572945442353,0.3777493573210514,0.9907488885277141,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,10.58467702499738,1.4612454996650366,49159.02315966635,0.6791546600483346,2291.7203726622565,0.3777493573210514,0.9908469273052556,0.9998497452473328
1.1606146,4,1000000.0,10.58467702499738,1.4612454996650366,49159.02315966635,0.6791546600483346,2291.7203726622565,0.3777493573210514,0.9908469273052556,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,10.57776586939402,1.4109853842851108,51285.58736317735,0.6791546600483346,2381.189219075824,0.37774935732142584,0.9910310016884685,0.9998429971535637
1.1805915,4,1000000.0,10.57776586939402,1.4109853842851108,51285.58736317735,0.6791546600483346,2381.189219075824,0.37774935732142584,0.9910310016884685,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,10.585052756784657,1.3709917839830938,50391.356900984596,0.6791546600483346,2461.6216527230913,0.3777493573210514,0.9912834970911767,0.9998351985442632
1.2005843,4,1000000.0,10.585052756784657,1.3709917839830938,50391.356900984596,0.6791546600483346,2461.6216527230913,0.3777493573210514,0.9912834970911767,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,10.59336692614987,1.3379222710141412,45844.482980610745,0.6791546600483346,2518.283544413605,0.3777493573210514,0.9911848008516764,0.999832780491384
1.220588,4,1000000.0,10.59336692614987,1.3379222710141412,45844.482980610745,0.6791546600483346,2518.283544413605,0.3777493573210514,0.9911848008516764,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,10.622028035986315,1.3066181667009484,39602.091547151125,0.6791546600483346,2619.5127974782654,0.3777493573210514,0.9923545594225963,0.9998335460644702
1.2405814,4,1000000.0,10.622028035986315,1.3066181667009484,39602.091547151125,0.6791546600483346,2619.5127974782654,0.3777493573210514,0.9923545594225963,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,10.62653332169796,1.298260494012376,35555.682927657435,0.6791546600483346,2693.5787028482064,0.3777493573210514,0.9927670933736473,0.9998397943432332
1.2605675,4,1000000.0,10.62653332169796,1.298260494012376,35555.682927657435,0.6791546600483346,2693.5787028482064,0.3777493573210514,0.9927670933736473,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,10.63783550498854,1.2994581818219455,31668.270503514435,0.6791546600483346,2751.7876290220765,0.3777493573210514,0.9934298923197038,0.9998431142067846
1.2805693,4,1000000.0,10.63783550498854,1.2994581818219455,31668.270503514435,0.6791546600483346,2751.7876290220765,0.3777493573210514,0.9934298923197038,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,10.635710526529742,1.293414694292301,28819.764944463837,0.6791546600483346,2767.1852431511807,0.3777493573210514,0.9934361258606297,0.999852213093936
1.3005332,4,1000000.0,10.635710526529742,1.293414694292301,28819.764944463837,0.6791546600483346,2767.1852431511807,0.3777493573210514,0.9934361258606297,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,10.642356090753184,1.2960271260350784,27515.119801515135,0.6791546600483346,2754.0659325068286,0.3777493573210514,0.992796571520644,0.9998531163514545
1.3205297,4,1000000.0,10.642356090753184,1.2960271260350784,27515.119801515135,0.6791546600483346,2754.0659325068286,0.3777493573210514,0.992796571520644,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,10.639011983571567,1.2908281498451784,26803.567011085488,0.6791546600483346,2721.3307966773536,0.3777493573210514,0.9916992795281211,0.9998577415765606
1.340535,4,1000000.0,10.639011983571567,1.2908281498451784,26803.567011085488,0.6791546600483346,2721.3307966773536,0.3777493573210514,0.9916992795281211,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,10.631740463659929,1.2877736129479083,28627.471638593415,0.6791546600483346,2656.2845363082515,0.3777493573210514,0.9875387233639116,0.9998764580750323
1.3605319,4,1000000.0,10.631740463659929,1.2877736129479083,28627.471638593415,0.6791546600483346,2656.2845363082515,0.3777493573210514,0.9875387233639116,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,10.602401139739237,1.2835157993053894,31660.823497604884,0.6791546600483346,2554.596731292241,0.3777493573210514,0.980271281058216,0.9998946538671043
1.3805331,4,1000000.0,10.602401139739237,1.2835157993053894,31660.823497604884,0.6791546600483346,2554.596731292241,0.3777493573210514,0.980271281058216,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,10.593375708815833,1.2603247427947568,36038.48624085204,0.6791546600483346,2393.8224688061855,0.3777493573210514,0.9677981412277803,0.9999194288069271
1.400548,4,1000000.0,10.593375708815833,1.2603247427947568,36038.48624085204,0.6791546600483346,2393.8224688061855,0.3777493573210514,0.9677981412277803,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,10.569479523708528,1.2309652046765713,41897.463236547504,0.6791546600483346,2175.201278677214,0.3777493573210514,0.9510705128291552,0.9999386672693867
1.4205309,4,1000000.0,10.569479523708528,1.2309652046765713,41897.463236547504,0.6791546600483346,2175.201278677214,0.3777493573210514,0.9510705128291552,5.951482037633824,0.761647558782244,4.9553827755000714,0.6791546600483345,7.417379828803064,0.37774935732105136,0.660461965022568,18.196283008213875,4.453396750468203,10402476.08726551,1.1162121585561702,38941161.07273834,4418.3490833774285,1.0715478449121587,10.568238341339157,1.2225500478716695,43949.693203792915,0.6791546600483346,1970.6898957656824,0.3777493573210514,0.9356676141759027,0.9999428051244884
